order_id,items_id,is_added
15073,204,1
15073,220,1
15074,1504,1
15074,1510,1
15074,1513,1
15075,1023,1
15075,1036,1
15076,144,1
15076,152,1
15077,2283,1
15077,2299,1
15078,325,1
15078,334,1
15078,338,1
15079,563,1
15079,569,1
15079,577,1
15080,1425,1
15080,1430,1
15081,2322,1
15081,2335,1
15082,163,1
15083,205,1
15083,206,1
15083,220,1
15084,1984,1
15084,1988,1
15084,2000,1
15085,584,1
15085,589,1
15086,2321,1
15086,2329,1
15087,204,1
15087,211,1
15088,1642,1
15089,961,1
15089,978,1
15090,204,1
15090,206,1
15091,1061,1
15091,1069,1
15091,1071,1
15092,1561,1
15092,1566,1
15092,1579,1
15093,2183,1
15093,2187,1
15093,2200,1
15094,1503,1
15095,541,1
15095,552,1
15096,581,1
15097,1422,1
15098,265,1
15099,762,1
15099,778,1
15100,821,1
15101,82,1
15101,97,1
15102,143,1
15102,151,1
15103,1102,1
15103,1108,1
15104,1864,1
15104,1867,1
15105,1065,1
15105,1079,1
15106,641,1
15106,660,1
15107,2045,1
15107,2050,1
15107,2051,1
15108,1883,1
15109,364,1
15109,367,1
15109,379,1
15110,424,1
15110,438,1
15111,2223,1
15112,363,1
15112,366,1
15113,2142,1
15114,2301,1
15114,2316,1
15115,2385,1
15116,1561,1
15116,1566,1
15117,305,1
15117,315,1
15117,316,1
15118,2083,1
15118,2089,1
15118,2098,1
15119,1684,1
15119,1687,1
15120,2283,1
15120,2299,1
15121,1845,1
15122,581,1
15122,586,1
15122,597,1
15123,1863,1
15124,2044,1
15124,2047,1
15125,1341,1
15126,1682,1
15127,1721,1
15127,1730,1
15127,1733,1
15127,1737,1
15128,662,1
15129,1765,1
15129,1768,1
15130,2102,1
15130,2111,1
15131,761,1
15131,773,1
15132,904,1
15132,917,1
15133,1262,1
15134,1364,1
15135,983,1
15135,990,1
15135,997,1
15136,361,1
15136,368,1
15137,2064,1
15137,2066,1
15138,243,1
15139,301,1
15139,307,1
15140,2241,1
15140,2250,1
15141,862,1
15141,869,1
15141,880,1
15142,104,1
15142,115,1
15143,2124,1
15143,2127,1
15143,2131,1
15143,2136,1
15144,1925,1
15144,1931,1
15145,1724,1
15146,925,1
15147,1304,1
15147,1306,1
15147,1312,1
15148,2262,1
15148,2266,1
15148,2274,1
15148,2278,1
15149,1263,1
15149,1273,1
15150,1625,1
15150,1627,1
15151,25,1
15151,35,1
15152,1183,1
15153,1465,1
15153,1472,1
15154,223,1
15155,2105,1
15156,665,1
15156,671,1
15157,1625,1
15157,1632,1
15157,1639,1
15158,2045,1
15159,1685,1
15159,1686,1
15159,1698,1
15160,2361,1
15160,2379,1
15161,541,1
15161,546,1
15162,2064,1
15162,2067,1
15163,682,1
15163,690,1
15164,605,1
15164,607,1
15164,616,1
15165,1025,1
15166,703,1
15167,284,1
15168,663,1
15168,673,1
15168,680,1
15169,1761,1
15169,1766,1
15169,1780,1
15170,841,1
15170,849,1
15171,1583,1
15171,1599,1
15172,1381,1
15172,1388,1
15173,1923,1
15173,1931,1
15173,1940,1
15174,1824,1
15174,1835,1
15175,604,1
15175,616,1
15176,183,1
15176,194,1
15177,1945,1
15177,1960,1
15178,1642,1
15178,1646,1
15179,1401,1
15180,823,1
15180,836,1
15181,1003,1
15181,1019,1
15182,3,1
15182,7,1
15182,11,1
15183,2141,1
15183,2156,1
15184,1544,1
15184,1546,1
15184,1558,1
15185,1785,1
15186,562,1
15186,573,1
15187,2084,1
15187,2087,1
15187,2097,1
15188,2365,1
15188,2368,1
15189,384,1
15189,389,1
15190,743,1
15191,1085,1
15191,1089,1
15192,2223,1
15192,2236,1
15193,484,1
15194,784,1
15194,800,1
15195,723,1
15195,733,1
15196,584,1
15196,595,1
15197,1624,1
15197,1627,1
15197,1636,1
15198,1544,1
15198,1547,1
15199,1243,1
15199,1248,1
15199,1254,1
15199,1260,1
15200,521,1
15200,527,1
15201,1525,1
15201,1526,1
15201,1531,1
15202,1185,1
15202,1190,1
15202,1200,1
15203,722,1
15203,726,1
15204,784,1
15204,792,1
15205,1705,1
15205,1711,1
15206,482,1
15206,487,1
15206,499,1
15207,345,1
15208,1784,1
15208,1788,1
15209,1183,1
15209,1193,1
15210,2385,1
15210,2399,1
15211,1521,1
15211,1533,1
15212,942,1
15213,745,1
15213,755,1
15214,501,1
15215,1041,1
15215,1057,1
15216,824,1
15216,827,1
15216,837,1
15217,685,1
15217,689,1
15218,2022,1
15218,2029,1
15218,2034,1
15219,2342,1
15219,2352,1
15219,2359,1
15220,401,1
15220,408,1
15220,415,1
15220,418,1
15221,1841,1
15221,1852,1
15222,504,1
15223,1982,1
15223,1987,1
15223,1992,1
15224,1405,1
15224,1409,1
15225,2165,1
15225,2174,1
15226,2102,1
15227,463,1
15228,2285,1
15228,2290,1
15229,2144,1
15230,2044,1
15230,2054,1
15230,2059,1
15231,785,1
15231,791,1
15232,2265,1
15232,2269,1
15232,2274,1
15233,1985,1
15233,1987,1
15233,1991,1
15233,1996,1
15234,701,1
15234,715,1
15235,1801,1
15236,2041,1
15236,2050,1
15236,2052,1
15236,2060,1
15237,3,1
15238,2102,1
15238,2112,1
15239,2164,1
15239,2169,1
15240,2124,1
15241,1983,1
15241,1989,1
15242,1343,1
15242,1348,1
15243,1762,1
15244,185,1
15244,189,1
15245,2161,1
15245,2177,1
15246,1704,1
15246,1706,1
15247,84,1
15247,95,1
15248,1003,1
15248,1012,1
15249,2363,1
15249,2368,1
15250,2081,1
15250,2095,1
15251,1525,1
15251,1529,1
15252,2242,1
15252,2254,1
15253,463,1
15254,203,1
15255,2102,1
15255,2108,1
15256,64,1
15257,541,1
15257,546,1
15258,1745,1
15258,1755,1
15259,1961,1
15259,1970,1
15260,785,1
15260,795,1
15261,603,1
15262,24,1
15262,27,1
15262,34,1
15263,2341,1
15263,2347,1
15263,2351,1
15264,1562,1
15264,1568,1
15265,804,1
15265,807,1
15266,804,1
15266,813,1
15267,1923,1
15268,1601,1
15268,1614,1
15269,901,1
15269,919,1
15270,363,1
15270,367,1
15271,2225,1
15271,2231,1
15272,1145,1
15272,1147,1
15273,1084,1
15273,1086,1
15274,1742,1
15274,1755,1
15274,1760,1
15275,1941,1
15275,1960,1
15276,2263,1
15276,2269,1
15277,881,1
15278,2301,1
15278,2308,1
15278,2320,1
15279,144,1
15279,158,1
15280,1204,1
15280,1206,1
15280,1219,1
15281,2325,1
15281,2327,1
15282,1644,1
15283,1343,1
15284,63,1
15284,72,1
15285,244,1
15286,181,1
15286,193,1
15286,198,1
15287,2322,1
15287,2332,1
15287,2339,1
15288,1664,1
15288,1670,1
15289,1261,1
15289,1266,1
15289,1275,1
15290,1263,1
15291,964,1
15292,2161,1
15292,2167,1
15293,2063,1
15293,2068,1
15293,2072,1
15293,2078,1
15294,681,1
15294,690,1
15294,695,1
15295,1484,1
15295,1489,1
15295,1493,1
15296,1862,1
15296,1876,1
15297,1345,1
15297,1351,1
15298,1041,1
15298,1050,1
15298,1057,1
15299,1362,1
15299,1366,1
15299,1375,1
15300,843,1
15301,1281,1
15301,1289,1
15302,363,1
15303,1541,1
15303,1549,1
15304,482,1
15304,492,1
15305,1904,1
15305,1918,1
15306,1725,1
15307,745,1
15307,749,1
15308,2043,1
15308,2050,1
15308,2060,1
15309,1605,1
15309,1617,1
15310,1623,1
15311,1504,1
15311,1507,1
15311,1516,1
15312,1963,1
15312,1970,1
15312,1980,1
15313,725,1
15313,727,1
15314,542,1
15314,549,1
15315,2103,1
15316,543,1
15316,551,1
15317,205,1
15317,218,1
15318,1464,1
15318,1469,1
15318,1478,1
15319,1001,1
15320,4,1
15321,623,1
15322,4,1
15323,1204,1
15323,1214,1
15323,1220,1
15324,803,1
15325,542,1
15325,547,1
15325,555,1
15326,923,1
15327,2363,1
15327,2371,1
15328,2364,1
15329,1302,1
15329,1317,1
15330,1121,1
15330,1134,1
15331,321,1
15331,339,1
15332,922,1
15333,962,1
15333,968,1
15333,973,1
15334,923,1
15334,929,1
15334,936,1
15335,824,1
15336,604,1
15336,610,1
15336,615,1
15337,2322,1
15337,2333,1
15338,2103,1
15338,2107,1
15339,1401,1
15340,1822,1
15340,1834,1
15340,1837,1
15341,783,1
15341,786,1
15341,800,1
15342,1683,1
15343,2164,1
15343,2176,1
15344,223,1
15345,2124,1
15346,1685,1
15346,1686,1
15347,1202,1
15347,1206,1
15348,1345,1
15348,1347,1
15348,1355,1
15349,802,1
15349,815,1
15349,816,1
15350,82,1
15350,93,1
15350,97,1
15351,1845,1
15351,1850,1
15351,1855,1
15351,1859,1
15352,741,1
15352,746,1
15352,757,1
15353,925,1
15353,931,1
15354,442,1
15354,452,1
15354,457,1
15355,2104,1
15356,343,1
15357,2182,1
15358,1882,1
15358,1889,1
15359,1685,1
15359,1691,1
15360,1362,1
15360,1368,1
15361,1865,1
15361,1876,1
15362,1601,1
15362,1611,1
15362,1618,1
15363,341,1
15363,358,1
15364,442,1
15364,448,1
15365,205,1
15365,211,1
15366,1463,1
15366,1468,1
15367,1703,1
15367,1711,1
15367,1716,1
15368,781,1
15368,789,1
15368,798,1
15369,345,1
15370,1882,1
15370,1889,1
15370,1895,1
15370,1897,1
15371,161,1
15371,166,1
15372,2003,1
15372,2013,1
15373,2004,1
15373,2009,1
15374,2363,1
15375,482,1
15376,1705,1
15376,1707,1
15377,501,1
15377,510,1
15377,514,1
15378,2241,1
15378,2248,1
15379,1563,1
15379,1569,1
15380,1083,1
15381,1225,1
15381,1226,1
15382,2262,1
15383,625,1
15383,632,1
15384,1061,1
15384,1072,1
15385,1264,1
15386,664,1
15387,2264,1
15387,2278,1
15388,1883,1
15388,1891,1
15389,1924,1
15389,1926,1
15390,585,1
15390,588,1
15390,600,1
15391,362,1
15391,374,1
15392,484,1
15393,1402,1
15393,1409,1
15393,1411,1
15393,1419,1
15394,1145,1
15394,1156,1
15395,25,1
15396,2281,1
15396,2290,1
15397,1403,1
15397,1410,1
15398,1483,1
15399,82,1
15400,2303,1
15400,2315,1
15401,525,1
15401,538,1
15402,462,1
15403,1182,1
15404,1622,1
15404,1627,1
15405,1102,1
15405,1107,1
15405,1111,1
15405,1119,1
15406,2103,1
15407,1823,1
15408,242,1
15408,246,1
15409,2024,1
15409,2038,1
15410,781,1
15411,143,1
15412,1401,1
15413,1641,1
15413,1652,1
15413,1659,1
15414,743,1
15414,759,1
15415,521,1
15415,530,1
15416,1241,1
15416,1246,1
15417,2323,1
15418,665,1
15418,670,1
15419,1841,1
15419,1857,1
15420,1562,1
15420,1566,1
15420,1580,1
15421,2081,1
15421,2092,1
15422,602,1
15422,616,1
15423,1945,1
15423,1946,1
15423,1958,1
15424,1023,1
15424,1040,1
15425,2225,1
15425,2230,1
15425,2240,1
15426,2022,1
15426,2035,1
15427,383,1
15427,397,1
15428,504,1
15429,42,1
15429,58,1
15430,1141,1
15430,1146,1
15430,1151,1
15431,1364,1
15431,1366,1
15432,1003,1
15432,1008,1
15433,2201,1
15433,2217,1
15434,962,1
15434,967,1
15434,977,1
15435,1244,1
15435,1247,1
15435,1256,1
15436,2322,1
15437,661,1
15437,669,1
15438,263,1
15439,504,1
15439,519,1
15440,345,1
15441,1101,1
15442,5,1
15442,7,1
15442,14,1
15442,19,1
15443,1122,1
15443,1126,1
15443,1134,1
15443,1137,1
15444,1041,1
15444,1053,1
15444,1059,1
15445,1341,1
15446,385,1
15446,387,1
15446,394,1
15447,683,1
15447,686,1
15447,694,1
15447,698,1
15448,701,1
15449,804,1
15449,818,1
15450,1664,1
15450,1678,1
15451,862,1
15451,868,1
15452,1061,1
15453,1825,1
15453,1826,1
15453,1831,1
15453,1836,1
15454,2244,1
15454,2254,1
15455,1345,1
15455,1358,1
15456,383,1
15457,644,1
15457,651,1
15458,1445,1
15458,1455,1
15458,1459,1
15459,585,1
15459,588,1
15460,1604,1
15461,942,1
15462,1161,1
15462,1178,1
15463,882,1
15463,888,1
15464,184,1
15464,196,1
15465,883,1
15466,42,1
15466,57,1
15467,2021,1
15467,2032,1
15468,1444,1
15468,1448,1
15468,1460,1
15469,1505,1
15469,1508,1
15470,345,1
15470,349,1
15471,1561,1
15471,1568,1
15471,1571,1
15472,1384,1
15473,2321,1
15473,2335,1
15473,2338,1
15474,285,1
15475,904,1
15476,1303,1
15477,204,1
15478,1143,1
15478,1151,1
15479,1044,1
15479,1060,1
15480,1522,1
15481,1963,1
15481,1970,1
15481,1980,1
15482,2224,1
15482,2227,1
15483,1864,1
15483,1867,1
15483,1875,1
15483,1876,1
15484,2185,1
15485,1441,1
15486,1722,1
15487,605,1
15487,609,1
15488,1323,1
15489,1283,1
15490,803,1
15490,815,1
15490,816,1
15491,1343,1
15491,1353,1
15492,765,1
15493,843,1
15493,859,1
15494,1304,1
15494,1310,1
15494,1314,1
15495,604,1
15496,1042,1
15496,1050,1
15496,1051,1
15497,1844,1
15497,1855,1
15498,462,1
15499,1405,1
15499,1412,1
15500,745,1
15500,746,1
15501,1443,1
15501,1447,1
15502,1325,1
15502,1330,1
15502,1337,1
15503,905,1
15503,911,1
15504,1204,1
15504,1209,1
15505,24,1
15506,1605,1
15507,403,1
15508,862,1
15508,869,1
15508,880,1
15509,1002,1
15509,1019,1
15510,1541,1
15510,1549,1
15510,1552,1
15510,1556,1
15511,1563,1
15511,1566,1
15511,1575,1
15512,1302,1
15513,1125,1
15513,1127,1
15513,1139,1
15514,505,1
15514,510,1
15515,1541,1
15515,1546,1
15515,1560,1
15516,503,1
15516,507,1
15517,883,1
15517,899,1
15518,1065,1
15518,1072,1
15518,1080,1
15519,1802,1
15520,1405,1
15520,1407,1
15521,163,1
15521,169,1
15521,174,1
15521,180,1
15522,2222,1
15522,2226,1
15522,2233,1
15523,1684,1
15524,2022,1
15524,2038,1
15525,1942,1
15525,1960,1
15526,905,1
15527,983,1
15527,997,1
15528,1182,1
15528,1192,1
15529,1945,1
15529,1948,1
15529,1951,1
15530,2241,1
15530,2255,1
15531,43,1
15531,54,1
15531,56,1
15532,664,1
15533,102,1
15534,1105,1
15535,2281,1
15536,1061,1
15536,1067,1
15536,1074,1
15536,1079,1
15537,1443,1
15537,1454,1
15538,641,1
15539,901,1
15539,908,1
15539,913,1
15539,920,1
15540,1842,1
15541,741,1
15542,1005,1
15542,1018,1
15543,285,1
15543,289,1
15544,1365,1
15544,1375,1
15545,2104,1
15545,2106,1
15546,2021,1
15546,2028,1
15546,2035,1
15547,523,1
15547,528,1
15548,1405,1
15548,1407,1
15548,1413,1
15549,725,1
15550,1,1
15550,12,1
15551,1305,1
15551,1308,1
15552,521,1
15552,529,1
15553,1764,1
15553,1776,1
15554,2002,1
15554,2016,1
15555,724,1
15555,735,1
15556,1783,1
15556,1786,1
15556,1800,1
15557,1762,1
15557,1769,1
15558,343,1
15558,352,1
15558,357,1
15559,1902,1
15559,1915,1
15559,1916,1
15560,2085,1
15561,2022,1
15561,2028,1
15562,1163,1
15563,783,1
15563,789,1
15563,799,1
15564,143,1
15564,147,1
15565,505,1
15565,520,1
15566,501,1
15566,512,1
15567,1185,1
15568,1505,1
15568,1518,1
15569,2065,1
15569,2068,1
15569,2074,1
15570,1043,1
15570,1049,1
15570,1052,1
15571,1464,1
15571,1480,1
15572,1203,1
15572,1208,1
15573,2261,1
15573,2270,1
15574,1683,1
15574,1690,1
15575,1664,1
15575,1672,1
15576,2121,1
15576,2134,1
15576,2140,1
15577,765,1
15577,767,1
15577,771,1
15577,776,1
15578,2322,1
15578,2328,1
15579,343,1
15580,465,1
15580,467,1
15581,1483,1
15582,225,1
15582,235,1
15583,1502,1
15583,1506,1
15583,1515,1
15584,1001,1
15585,2183,1
15585,2186,1
15586,2362,1
15586,2367,1
15586,2379,1
15587,881,1
15587,890,1
15587,892,1
15587,896,1
15588,1881,1
15588,1890,1
15589,2104,1
15589,2109,1
15590,2085,1
15590,2089,1
15591,143,1
15591,147,1
15591,151,1
15592,541,1
15592,550,1
15592,560,1
15593,1765,1
15593,1773,1
15593,1780,1
15594,1005,1
15594,1009,1
15594,1013,1
15595,105,1
15596,1942,1
15597,81,1
15597,90,1
15597,94,1
15598,163,1
15598,166,1
15598,178,1
15599,2221,1
15599,2235,1
15600,1524,1
15601,902,1
15601,906,1
15602,1003,1
15602,1011,1
15603,724,1
15603,737,1
15604,663,1
15604,680,1
15605,2284,1
15606,2383,1
15606,2400,1
15607,1644,1
15608,183,1
15609,2084,1
15609,2091,1
15610,62,1
15611,604,1
15611,610,1
15611,618,1
15612,1882,1
15612,1889,1
15613,1725,1
15614,1702,1
15614,1710,1
15614,1714,1
15614,1718,1
15615,1441,1
15616,101,1
15616,106,1
15616,120,1
15617,781,1
15617,790,1
15617,800,1
15618,1042,1
15618,1055,1
15619,883,1
15619,891,1
15620,363,1
15620,368,1
15621,82,1
15621,86,1
15621,93,1
15622,1544,1
15622,1548,1
15623,1645,1
15624,242,1
15624,250,1
15624,254,1
15625,1383,1
15625,1392,1
15626,1963,1
15626,1966,1
15626,1972,1
15627,2044,1
15627,2060,1
15628,483,1
15628,487,1
15628,491,1
15629,685,1
15630,2083,1
15630,2088,1
15630,2093,1
15631,84,1
15632,883,1
15633,1924,1
15634,1282,1
15634,1289,1
15634,1296,1
15635,621,1
15635,627,1
15636,2063,1
15636,2070,1
15636,2078,1
15637,1441,1
15637,1447,1
15638,2,1
15638,10,1
15638,19,1
15639,1843,1
15639,1848,1
15640,2081,1
15641,2162,1
15641,2170,1
15641,2174,1
15642,982,1
15642,990,1
15643,901,1
15644,2385,1
15644,2390,1
15645,1904,1
15646,583,1
15646,596,1
15647,925,1
15648,2321,1
15648,2330,1
15649,901,1
15649,908,1
15649,917,1
15650,1825,1
15650,1827,1
15651,1764,1
15651,1768,1
15651,1776,1
15652,565,1
15652,575,1
15653,1542,1
15653,1552,1
15654,301,1
15654,306,1
15655,1221,1
15655,1233,1
15655,1237,1
15656,1162,1
15656,1167,1
15656,1176,1
15657,882,1
15657,899,1
15658,1842,1
15658,1851,1
15659,241,1
15659,255,1
15659,257,1
15660,1861,1
15661,1465,1
15661,1468,1
15662,1664,1
15662,1668,1
15662,1677,1
15663,842,1
15664,741,1
15664,753,1
15665,1264,1
15666,344,1
15666,359,1
15667,4,1
15667,6,1
15667,12,1
15667,18,1
15668,185,1
15669,2042,1
15669,2048,1
15670,1963,1
15671,385,1
15671,387,1
15672,523,1
15672,528,1
15673,1945,1
15674,462,1
15674,476,1
15675,1065,1
15676,65,1
15676,78,1
15677,1861,1
15677,1878,1
15678,945,1
15679,2382,1
15680,1164,1
15680,1166,1
15680,1178,1
15681,1723,1
15682,284,1
15682,287,1
15683,1124,1
15683,1129,1
15683,1132,1
15683,1137,1
15684,2102,1
15684,2106,1
15685,541,1
15686,1742,1
15687,944,1
15687,948,1
15687,953,1
15687,957,1
15688,885,1
15688,897,1
15689,1084,1
15690,623,1
15690,639,1
15691,1941,1
15691,1954,1
15692,444,1
15693,2264,1
15693,2279,1
15694,1584,1
15695,1205,1
15695,1207,1
15696,381,1
15696,389,1
15697,942,1
15698,403,1
15698,411,1
15699,365,1
15699,369,1
15700,1985,1
15701,2025,1
15701,2027,1
15701,2035,1
15702,782,1
15703,221,1
15703,231,1
15703,240,1
15704,1,1
15704,15,1
15705,1884,1
15706,781,1
15706,792,1
15707,704,1
15707,714,1
15708,1083,1
15708,1088,1
15708,1099,1
15709,2185,1
15709,2190,1
15709,2192,1
15709,2200,1
15710,885,1
15710,893,1
15711,42,1
15711,50,1
15712,1042,1
15712,1048,1
15713,662,1
15714,1905,1
15715,483,1
15715,497,1
15716,663,1
15717,1323,1
15718,861,1
15718,873,1
15719,644,1
15719,657,1
15720,2063,1
15720,2068,1
15720,2071,1
15721,482,1
15721,494,1
15722,281,1
15723,2105,1
15723,2109,1
15723,2115,1
15724,385,1
15724,391,1
15724,396,1
15725,2064,1
15726,1702,1
15726,1714,1
15726,1718,1
15727,1242,1
15727,1248,1
15727,1258,1
15728,2182,1
15729,81,1
15729,100,1
15730,503,1
15730,506,1
15731,1642,1
15732,2261,1
15732,2269,1
15733,2161,1
15733,2172,1
15734,923,1
15734,939,1
15735,303,1
15736,2384,1
15736,2393,1
15736,2400,1
15737,982,1
15737,995,1
15738,524,1
15738,528,1
15739,1605,1
15739,1611,1
15739,1620,1
15740,662,1
15740,668,1
15741,864,1
15742,1443,1
15743,64,1
15743,71,1
15744,343,1
15744,349,1
15745,141,1
15745,157,1
15746,222,1
15746,229,1
15746,231,1
15746,240,1
15747,1183,1
15747,1195,1
15748,585,1
15748,586,1
15748,599,1
15749,941,1
15749,958,1
15750,2345,1
15751,1662,1
15752,1161,1
15752,1168,1
15752,1180,1
15753,2184,1
15753,2186,1
15754,1582,1
15754,1599,1
15755,1981,1
15755,1996,1
15756,2241,1
15756,2248,1
15756,2258,1
15757,1244,1
15757,1248,1
15758,1082,1
15758,1092,1
15759,1021,1
15759,1028,1
15759,1038,1
15760,124,1
15760,129,1
15761,963,1
15762,245,1
15762,250,1
15762,258,1
15763,222,1
15763,235,1
15763,240,1
15764,1023,1
15765,765,1
15765,769,1
15765,775,1
15766,1021,1
15766,1027,1
15767,343,1
15767,348,1
15767,359,1
15768,325,1
15769,1763,1
15769,1767,1
15769,1774,1
15770,1723,1
15770,1729,1
15771,2163,1
15771,2167,1
15772,521,1
15772,533,1
15772,536,1
15773,802,1
15773,813,1
15773,819,1
15774,1665,1
15774,1672,1
15775,2202,1
15776,2325,1
15776,2329,1
15776,2332,1
15777,762,1
15777,770,1
15778,283,1
15779,1923,1
15779,1931,1
15780,1784,1
15780,1790,1
15780,1795,1
15780,1797,1
15781,662,1
15781,677,1
15782,1844,1
15782,1851,1
15783,1225,1
15783,1230,1
15783,1239,1
15784,2262,1
15784,2267,1
15785,1944,1
15785,1947,1
15785,1955,1
15786,621,1
15786,628,1
15787,925,1
15787,937,1
15788,1123,1
15788,1126,1
15789,1061,1
15789,1075,1
15789,1078,1
15790,1102,1
15790,1111,1
15791,504,1
15792,1341,1
15792,1354,1
15793,2385,1
15793,2386,1
15794,741,1
15794,750,1
15794,753,1
15795,1064,1
15796,2321,1
15796,2329,1
15796,2331,1
15797,604,1
15797,607,1
15797,619,1
15798,1125,1
15798,1127,1
15798,1134,1
15799,784,1
15799,788,1
15800,685,1
15800,695,1
15801,1403,1
15801,1418,1
15802,144,1
15802,152,1
15803,764,1
15803,775,1
15803,779,1
15804,1804,1
15804,1808,1
15804,1811,1
15805,1523,1
15806,2062,1
15806,2073,1
15806,2077,1
15807,182,1
15808,1381,1
15808,1395,1
15809,2241,1
15809,2247,1
15809,2254,1
15810,682,1
15811,2165,1
15811,2170,1
15812,2285,1
15812,2296,1
15813,1064,1
15813,1078,1
15814,2382,1
15814,2386,1
15814,2392,1
15815,1805,1
15815,1815,1
15815,1818,1
15816,384,1
15816,398,1
15817,2163,1
15817,2167,1
15818,801,1
15819,1545,1
15819,1554,1
15819,1558,1
15820,2382,1
15820,2397,1
15821,2263,1
15821,2273,1
15821,2278,1
15822,1785,1
15822,1790,1
15823,2205,1
15824,1885,1
15824,1893,1
15825,883,1
15825,888,1
15826,1044,1
15826,1052,1
15826,1058,1
15827,1964,1
15827,1969,1
15828,424,1
15828,428,1
15829,1022,1
15829,1028,1
15829,1039,1
15830,2102,1
15830,2107,1
15830,2112,1
15831,1064,1
15831,1070,1
15832,364,1
15833,2204,1
15833,2215,1
15833,2217,1
15834,703,1
15834,719,1
15835,1265,1
15835,1279,1
15836,445,1
15836,449,1
15837,1563,1
15838,1144,1
15838,1150,1
15838,1159,1
15839,962,1
15839,977,1
15840,844,1
15840,846,1
15840,858,1
15841,2383,1
15841,2389,1
15841,2394,1
15842,265,1
15843,965,1
15843,966,1
15844,1502,1
15844,1513,1
15845,84,1
15846,2382,1
15846,2390,1
15847,1102,1
15847,1106,1
15848,982,1
15848,987,1
15849,822,1
15850,1902,1
15851,2084,1
15852,1504,1
15853,664,1
15853,666,1
15853,679,1
15854,563,1
15854,570,1
15855,1183,1
15855,1188,1
15855,1199,1
15856,1063,1
15856,1069,1
15857,324,1
15858,1861,1
15858,1873,1
15859,1984,1
15860,962,1
15861,265,1
15861,266,1
15861,274,1
15861,280,1
15862,1581,1
15862,1595,1
15863,485,1
15863,497,1
15864,62,1
15864,76,1
15865,1483,1
15865,1492,1
15866,25,1
15866,26,1
15866,38,1
15867,2181,1
15867,2192,1
15868,1122,1
15868,1129,1
15868,1140,1
15869,343,1
15870,1845,1
15870,1848,1
15870,1855,1
15870,1856,1
15871,2383,1
15871,2395,1
15872,1405,1
15872,1406,1
15873,762,1
15873,767,1
15873,777,1
15874,1204,1
15874,1206,1
15875,283,1
15875,288,1
15875,295,1
15875,298,1
15876,204,1
15876,211,1
15877,1824,1
15877,1828,1
15877,1835,1
15878,724,1
15878,727,1
15878,733,1
15879,724,1
15879,736,1
15880,1665,1
15881,1961,1
15882,2041,1
15883,1644,1
15884,644,1
15884,646,1
15884,651,1
15885,1341,1
15885,1360,1
15886,2044,1
15887,2183,1
15887,2200,1
15888,1484,1
15889,1103,1
15890,944,1
15890,947,1
15891,84,1
15892,463,1
15893,1584,1
15893,1587,1
15894,1265,1
15895,1485,1
15896,2141,1
15897,2384,1
15897,2390,1
15898,721,1
15899,883,1
15899,886,1
15899,892,1
15899,899,1
15900,402,1
15900,406,1
15900,415,1
15900,417,1
15901,2041,1
15902,224,1
15903,1984,1
15903,1988,1
15903,1993,1
15904,545,1
15904,546,1
15905,741,1
15905,752,1
15905,759,1
15906,2341,1
15906,2353,1
15907,104,1
15907,114,1
15908,1704,1
15908,1710,1
15909,943,1
15909,947,1
15910,161,1
15911,1584,1
15911,1595,1
15911,1597,1
15912,1985,1
15912,1990,1
15913,2304,1
15913,2320,1
15914,3,1
15914,17,1
15915,1244,1
15916,404,1
15916,408,1
15916,414,1
15917,1561,1
15917,1570,1
15917,1578,1
15918,84,1
15918,95,1
15919,1662,1
15919,1669,1
15920,1582,1
15920,1589,1
15921,662,1
15922,61,1
15922,68,1
15922,71,1
15923,1181,1
15923,1188,1
15923,1199,1
15924,1844,1
15924,1854,1
15925,2042,1
15926,1643,1
15926,1649,1
15927,1343,1
15927,1349,1
15927,1357,1
15928,825,1
15928,829,1
15928,833,1
15928,836,1
15929,1045,1
15930,1584,1
15931,1824,1
15932,123,1
15932,132,1
15933,501,1
15933,508,1
15933,513,1
15934,2345,1
15934,2352,1
15934,2357,1
15935,722,1
15935,726,1
15936,21,1
15936,28,1
15936,38,1
15937,2185,1
15937,2194,1
15938,242,1
15938,247,1
15939,1721,1
15939,1728,1
15939,1733,1
15939,1739,1
15940,65,1
15940,69,1
15941,2205,1
15942,142,1
15942,152,1
15943,1643,1
15944,1884,1
15945,2082,1
15945,2086,1
15945,2091,1
15946,262,1
15946,279,1
15947,2225,1
15947,2228,1
15948,1283,1
15948,1289,1
15948,1295,1
15949,282,1
15950,1464,1
15951,2065,1
15952,481,1
15953,524,1
15953,530,1
15953,533,1
15954,1442,1
15954,1449,1
15954,1455,1
15954,1458,1
15955,1624,1
15955,1629,1
15956,704,1
15957,1523,1
15958,2124,1
15958,2135,1
15958,2140,1
15959,1524,1
15959,1532,1
15959,1538,1
15960,265,1
15960,267,1
15961,2341,1
15961,2348,1
15962,2143,1
15962,2149,1
15963,2364,1
15963,2370,1
15963,2375,1
15964,625,1
15964,629,1
15965,924,1
15965,933,1
15966,521,1
15967,1321,1
15967,1328,1
15967,1337,1
15968,41,1
15968,56,1
15969,1503,1
15969,1512,1
15969,1520,1
15970,1362,1
15970,1373,1
15970,1377,1
15971,385,1
15972,622,1
15972,627,1
15973,2024,1
15974,1944,1
15974,1957,1
15975,1443,1
15975,1454,1
15976,1283,1
15976,1292,1
15977,101,1
15978,2224,1
15978,2226,1
15979,1124,1
