order_id,user_id,rest_id,order_time,weekday,weekend_flag
16938,1673.0,4,2024-02-26 18:00:00,0,0
16939,2930.0,69,2024-02-08 10:00:00,3,0
16940,363.0,69,2024-06-16 11:00:00,6,1
16941,1661.0,104,2024-06-09 06:00:00,6,1
16942,2204.0,93,2024-04-28 21:00:00,6,1
16943,2734.0,13,2024-03-24 22:00:00,6,1
16944,1292.0,68,2024-03-16 12:00:00,5,1
16945,502.0,86,2024-03-06 14:00:00,2,0
16946,1182.0,72,2024-02-12 15:00:00,0,0
16947,2903.0,51,2024-03-03 20:00:00,6,1
16948,1062.0,44,2024-05-09 05:00:00,3,0
16949,331.0,28,2024-05-26 06:00:00,6,1
16950,48.0,69,2024-04-07 10:00:00,6,1
16951,2019.0,95,2024-06-08 20:00:00,5,1
16952,630.0,12,2024-06-22 05:00:00,5,1
16953,2072.0,50,2024-06-04 14:00:00,1,0
16954,2511.0,15,2024-01-23 21:00:00,1,0
16955,1513.0,3,2024-03-14 07:00:00,3,0
16956,1928.0,36,2024-05-21 00:00:00,1,0
16957,2226.0,16,2024-06-12 10:00:00,2,0
16958,396.0,85,2024-06-08 23:00:00,5,1
16959,1910.0,80,2024-02-18 08:00:00,6,1
16960,2206.0,87,2024-04-04 09:00:00,3,0
16961,2229.0,6,2024-03-18 14:00:00,0,0
16962,2008.0,113,2024-03-16 22:00:00,5,1
16963,1228.0,79,2024-04-05 15:00:00,4,0
16964,1707.0,88,2024-05-20 19:00:00,0,0
16965,184.0,93,2024-04-10 14:00:00,2,0
16966,168.0,109,2024-05-15 19:00:00,2,0
16967,2956.0,68,2024-03-22 05:00:00,4,0
16968,801.0,51,2024-04-14 23:00:00,6,1
16969,2291.0,25,2024-04-01 05:00:00,0,0
16970,255.0,112,2024-01-12 18:00:00,4,0
16971,2318.0,102,2024-03-05 06:00:00,1,0
16972,1755.0,120,2024-02-24 06:00:00,5,1
16973,2955.0,97,2024-02-08 16:00:00,3,0
16974,491.0,74,2024-01-23 07:00:00,1,0
16975,202.0,61,2024-04-11 19:00:00,3,0
16976,685.0,60,2024-01-25 20:00:00,3,0
16977,2649.0,82,2024-04-14 14:00:00,6,1
16978,1062.0,52,2024-04-01 13:00:00,0,0
16979,1204.0,17,2024-06-25 18:00:00,1,0
16980,2509.0,57,2024-05-15 03:00:00,2,0
16981,2599.0,40,2024-04-03 00:00:00,2,0
16982,428.0,29,2024-04-14 15:00:00,6,1
16983,1228.0,8,2024-05-04 14:00:00,5,1
16984,2180.0,117,2024-06-18 17:00:00,1,0
16985,2650.0,64,2024-06-13 22:00:00,3,0
16986,1900.0,16,2024-01-30 13:00:00,1,0
16987,699.0,85,2024-04-23 04:00:00,1,0
16988,2162.0,104,2024-02-12 07:00:00,0,0
16989,2949.0,82,2024-04-26 12:00:00,4,0
16990,304.0,45,2024-03-11 18:00:00,0,0
16991,2276.0,15,2024-06-14 19:00:00,4,0
16992,1957.0,106,2024-04-08 21:00:00,0,0
16993,2001.0,38,2024-04-24 09:00:00,2,0
16994,2312.0,3,2024-02-28 16:00:00,2,0
16995,2740.0,42,2024-04-16 17:00:00,1,0
16996,1730.0,75,2024-03-19 07:00:00,1,0
16997,2517.0,4,2024-06-24 10:00:00,0,0
16998,1757.0,104,2024-01-14 00:00:00,6,1
16999,1874.0,71,2024-06-18 01:00:00,1,0
17000,2451.0,17,2024-04-16 07:00:00,1,0
17001,2263.0,115,2024-04-27 16:00:00,5,1
17002,2828.0,107,2024-06-01 12:00:00,5,1
17003,2630.0,67,2024-02-03 09:00:00,5,1
17004,569.0,5,2024-06-05 08:00:00,2,0
17005,1473.0,44,2024-04-30 10:00:00,1,0
17006,2568.0,44,2024-02-22 20:00:00,3,0
17007,2085.0,105,2024-02-14 20:00:00,2,0
17008,824.0,30,2024-02-26 22:00:00,0,0
17009,191.0,94,2024-05-30 01:00:00,3,0
17010,1388.0,105,2024-06-27 17:00:00,3,0
17011,531.0,11,2024-05-09 03:00:00,3,0
17012,1374.0,41,2024-04-21 22:00:00,6,1
17013,368.0,42,2024-04-19 21:00:00,4,0
17014,1078.0,57,2024-01-04 17:00:00,3,0
17015,506.0,29,2024-03-16 11:00:00,5,1
17016,156.0,62,2024-03-04 14:00:00,0,0
17017,558.0,44,2024-04-25 20:00:00,3,0
17018,825.0,50,2024-06-03 16:00:00,0,0
17019,2520.0,36,2024-05-14 11:00:00,1,0
17020,2880.0,67,2024-05-09 12:00:00,3,0
17021,1115.0,19,2024-04-14 07:00:00,6,1
17022,1121.0,102,2024-05-23 01:00:00,3,0
17023,1744.0,72,2024-02-20 00:00:00,1,0
17024,142.0,97,2024-02-20 07:00:00,1,0
17025,2051.0,59,2024-03-04 14:00:00,0,0
17026,689.0,57,2024-01-22 22:00:00,0,0
17027,1800.0,12,2024-02-23 11:00:00,4,0
17028,2344.0,97,2024-06-09 23:00:00,6,1
17029,31.0,10,2024-03-24 23:00:00,6,1
17030,464.0,77,2024-01-13 01:00:00,5,1
17031,286.0,23,2024-04-08 02:00:00,0,0
17032,1692.0,30,2024-01-29 09:00:00,0,0
17033,1566.0,50,2024-03-04 20:00:00,0,0
17034,2992.0,97,2024-05-24 09:00:00,4,0
17035,177.0,102,2024-04-11 11:00:00,3,0
17036,1535.0,20,2024-03-21 09:00:00,3,0
17037,1539.0,31,2024-01-07 07:00:00,6,1
17038,2220.0,50,2024-05-16 11:00:00,3,0
17039,2328.0,119,2024-05-19 08:00:00,6,1
17040,1030.0,39,2024-04-30 11:00:00,1,0
17041,1277.0,98,2024-03-11 13:00:00,0,0
17042,1011.0,12,2024-05-05 19:00:00,6,1
17043,1287.0,4,2024-03-29 15:00:00,4,0
17044,2369.0,86,2024-06-15 13:00:00,5,1
17045,1914.0,76,2024-05-29 12:00:00,2,0
17046,2720.0,49,2024-01-01 12:00:00,0,0
17047,527.0,31,2024-06-11 14:00:00,1,0
17048,2626.0,64,2024-06-02 23:00:00,6,1
17049,1368.0,25,2024-01-03 07:00:00,2,0
17050,1837.0,81,2024-06-16 10:00:00,6,1
17051,1882.0,33,2024-06-03 12:00:00,0,0
17052,2816.0,48,2024-02-27 13:00:00,1,0
17053,2930.0,71,2024-06-04 11:00:00,1,0
17054,2481.0,94,2024-04-09 00:00:00,1,0
17055,2562.0,59,2024-03-16 06:00:00,5,1
17056,2319.0,110,2024-03-15 09:00:00,4,0
17057,2584.0,90,2024-04-07 13:00:00,6,1
17058,2865.0,46,2024-02-29 18:00:00,3,0
17059,2477.0,8,2024-04-28 01:00:00,6,1
17060,920.0,64,2024-04-13 02:00:00,5,1
17061,2968.0,105,2024-03-14 14:00:00,3,0
17062,823.0,75,2024-06-19 14:00:00,2,0
17063,1148.0,52,2024-06-01 07:00:00,5,1
17064,117.0,4,2024-03-04 17:00:00,0,0
17065,1019.0,120,2024-01-12 17:00:00,4,0
17066,205.0,61,2024-01-27 02:00:00,5,1
17067,744.0,18,2024-01-16 18:00:00,1,0
17068,2432.0,53,2024-06-08 04:00:00,5,1
17069,2326.0,88,2024-03-21 04:00:00,3,0
17070,1768.0,28,2024-01-30 03:00:00,1,0
17071,1641.0,43,2024-05-03 05:00:00,4,0
17072,1540.0,37,2024-02-14 07:00:00,2,0
17073,441.0,42,2024-02-09 12:00:00,4,0
17074,1992.0,61,2024-01-17 21:00:00,2,0
17075,2836.0,114,2024-03-17 17:00:00,6,1
17076,830.0,110,2024-06-26 01:00:00,2,0
17077,2101.0,107,2024-06-03 23:00:00,0,0
17078,1719.0,52,2024-06-23 01:00:00,6,1
17079,1995.0,7,2024-01-15 07:00:00,0,0
17080,1905.0,69,2024-06-14 18:00:00,4,0
17081,916.0,107,2024-03-20 23:00:00,2,0
17082,320.0,23,2024-02-05 15:00:00,0,0
17083,2348.0,10,2024-01-01 20:00:00,0,0
17084,1616.0,103,2024-06-23 16:00:00,6,1
17085,1364.0,109,2024-03-29 15:00:00,4,0
17086,2058.0,102,2024-01-08 00:00:00,0,0
17087,2405.0,64,2024-04-26 13:00:00,4,0
17088,1480.0,52,2024-06-05 06:00:00,2,0
17089,1415.0,106,2024-03-27 20:00:00,2,0
17090,77.0,85,2024-01-30 04:00:00,1,0
17091,1133.0,19,2024-04-20 09:00:00,5,1
17092,2894.0,27,2024-04-20 09:00:00,5,1
17093,1854.0,10,2024-05-21 20:00:00,1,0
17094,1766.0,53,2024-05-23 02:00:00,3,0
17095,1367.0,95,2024-04-12 00:00:00,4,0
17096,1977.0,98,2024-01-25 19:00:00,3,0
17097,1966.0,45,2024-06-28 08:00:00,4,0
17098,59.0,24,2024-03-25 23:00:00,0,0
17099,1879.0,11,2024-06-08 08:00:00,5,1
17100,2859.0,32,2024-05-03 02:00:00,4,0
17101,2561.0,71,2024-02-20 02:00:00,1,0
17102,148.0,46,2024-01-09 23:00:00,1,0
17103,2587.0,22,2024-02-28 10:00:00,2,0
17104,2941.0,89,2024-04-01 21:00:00,0,0
17105,797.0,18,2024-01-27 02:00:00,5,1
17106,1120.0,111,2024-02-08 21:00:00,3,0
17107,1475.0,84,2024-05-23 07:00:00,3,0
17108,1297.0,103,2024-03-01 17:00:00,4,0
17109,822.0,54,2024-05-21 03:00:00,1,0
17110,1842.0,107,2024-03-11 17:00:00,0,0
17111,1685.0,33,2024-02-27 08:00:00,1,0
17112,2586.0,51,2024-01-05 16:00:00,4,0
17113,756.0,43,2024-04-08 05:00:00,0,0
17114,2978.0,46,2024-01-07 09:00:00,6,1
17115,1275.0,46,2024-03-14 23:00:00,3,0
17116,1878.0,30,2024-04-13 09:00:00,5,1
17117,1587.0,75,2024-04-01 22:00:00,0,0
17118,477.0,96,2024-03-28 20:00:00,3,0
17119,1277.0,60,2024-05-18 14:00:00,5,1
17120,98.0,59,2024-04-14 19:00:00,6,1
17121,2723.0,117,2024-03-17 21:00:00,6,1
17122,2474.0,38,2024-06-08 16:00:00,5,1
17123,593.0,18,2024-05-09 14:00:00,3,0
17124,1125.0,114,2024-06-12 15:00:00,2,0
17125,2948.0,74,2024-03-11 12:00:00,0,0
17126,1922.0,18,2024-01-20 10:00:00,5,1
17127,2101.0,14,2024-06-28 15:00:00,4,0
17128,2664.0,83,2024-03-01 19:00:00,4,0
17129,1698.0,87,2024-05-31 09:00:00,4,0
17130,2728.0,15,2024-01-17 04:00:00,2,0
17131,1794.0,117,2024-01-17 10:00:00,2,0
17132,1929.0,18,2024-02-13 08:00:00,1,0
17133,2195.0,22,2024-04-03 09:00:00,2,0
17134,1343.0,51,2024-01-09 06:00:00,1,0
17135,696.0,78,2024-04-28 13:00:00,6,1
17136,2692.0,119,2024-06-23 13:00:00,6,1
17137,294.0,87,2024-06-03 01:00:00,0,0
17138,2375.0,106,2024-04-29 20:00:00,0,0
17139,735.0,105,2024-03-06 18:00:00,2,0
17140,1416.0,68,2024-04-01 20:00:00,0,0
17141,563.0,6,2024-04-22 19:00:00,0,0
17142,657.0,56,2024-02-23 08:00:00,4,0
17143,1887.0,10,2024-03-27 19:00:00,2,0
17144,37.0,29,2024-03-05 11:00:00,1,0
17145,1046.0,58,2024-04-25 06:00:00,3,0
17146,2744.0,85,2024-02-02 18:00:00,4,0
17147,2233.0,56,2024-05-18 04:00:00,5,1
17148,914.0,14,2024-01-24 23:00:00,2,0
17149,2226.0,73,2024-02-18 13:00:00,6,1
17150,1391.0,92,2024-03-18 01:00:00,0,0
17151,2445.0,4,2024-05-16 13:00:00,3,0
17152,1908.0,79,2024-05-26 10:00:00,6,1
17153,664.0,117,2024-01-31 12:00:00,2,0
17154,344.0,91,2024-03-15 22:00:00,4,0
17155,1561.0,51,2024-04-12 22:00:00,4,0
17156,2345.0,108,2024-01-14 22:00:00,6,1
17157,2236.0,49,2024-04-28 21:00:00,6,1
17158,657.0,109,2024-06-22 18:00:00,5,1
17159,2637.0,100,2024-05-12 02:00:00,6,1
17160,2132.0,79,2024-06-04 15:00:00,1,0
17161,944.0,69,2024-02-15 13:00:00,3,0
17162,1874.0,4,2024-06-22 00:00:00,5,1
17163,862.0,94,2024-01-23 09:00:00,1,0
17164,2548.0,16,2024-04-08 13:00:00,0,0
17165,22.0,12,2024-02-06 12:00:00,1,0
17166,996.0,71,2024-04-05 18:00:00,4,0
17167,1370.0,93,2024-04-26 22:00:00,4,0
17168,1474.0,40,2024-03-14 13:00:00,3,0
17169,1986.0,41,2024-02-28 12:00:00,2,0
17170,1693.0,100,2024-01-06 17:00:00,5,1
17171,1842.0,48,2024-01-09 17:00:00,1,0
17172,1595.0,102,2024-01-18 18:00:00,3,0
17173,1302.0,28,2024-04-07 05:00:00,6,1
17174,1355.0,68,2024-02-24 21:00:00,5,1
17175,1492.0,96,2024-03-07 06:00:00,3,0
17176,1756.0,61,2024-01-30 08:00:00,1,0
17177,520.0,118,2024-01-12 02:00:00,4,0
17178,2594.0,110,2024-03-30 17:00:00,5,1
17179,719.0,110,2024-04-19 20:00:00,4,0
17180,1815.0,36,2024-05-25 13:00:00,5,1
17181,1694.0,6,2024-05-13 15:00:00,0,0
17182,379.0,73,2024-03-04 05:00:00,0,0
17183,526.0,31,2024-01-01 21:00:00,0,0
17184,1131.0,28,2024-04-27 02:00:00,5,1
17185,2107.0,52,2024-01-04 10:00:00,3,0
17186,1329.0,87,2024-01-26 04:00:00,4,0
17187,2702.0,77,2024-01-17 02:00:00,2,0
17188,2111.0,92,2024-04-06 10:00:00,5,1
17189,681.0,61,2024-01-02 05:00:00,1,0
17190,1083.0,81,2024-03-21 04:00:00,3,0
17191,383.0,43,2024-03-04 10:00:00,0,0
17192,1916.0,30,2024-04-29 02:00:00,0,0
17193,1553.0,59,2024-05-29 07:00:00,2,0
17194,1167.0,50,2024-05-26 18:00:00,6,1
17195,2871.0,1,2024-01-03 08:00:00,2,0
17196,2206.0,79,2024-01-08 21:00:00,0,0
17197,2031.0,23,2024-03-09 09:00:00,5,1
17198,2268.0,41,2024-06-07 22:00:00,4,0
17199,755.0,73,2024-06-16 05:00:00,6,1
17200,2231.0,67,2024-02-19 07:00:00,0,0
17201,2647.0,98,2024-06-08 17:00:00,5,1
17202,958.0,59,2024-04-18 23:00:00,3,0
17203,1609.0,91,2024-01-08 18:00:00,0,0
17204,1528.0,87,2024-05-27 02:00:00,0,0
17205,1424.0,115,2024-02-15 05:00:00,3,0
17206,1935.0,18,2024-04-27 07:00:00,5,1
17207,2690.0,16,2024-02-16 20:00:00,4,0
17208,930.0,98,2024-05-10 13:00:00,4,0
17209,1160.0,11,2024-01-21 17:00:00,6,1
17210,1.0,53,2024-02-04 22:00:00,6,1
17211,756.0,113,2024-04-03 06:00:00,2,0
17212,2218.0,75,2024-02-10 19:00:00,5,1
17213,537.0,18,2024-02-19 02:00:00,0,0
17214,1229.0,16,2024-01-09 04:00:00,1,0
17215,1841.0,98,2024-02-01 00:00:00,3,0
17216,1991.0,109,2024-06-27 21:00:00,3,0
17217,2084.0,109,2024-02-16 02:00:00,4,0
17218,2235.0,47,2024-01-27 05:00:00,5,1
17219,157.0,13,2024-02-06 22:00:00,1,0
17220,370.0,112,2024-04-10 21:00:00,2,0
17221,520.0,112,2024-04-24 23:00:00,2,0
17222,1568.0,51,2024-06-24 00:00:00,0,0
17223,1934.0,106,2024-05-31 11:00:00,4,0
17224,2797.0,116,2024-03-25 12:00:00,0,0
17225,2020.0,85,2024-06-04 17:00:00,1,0
17226,290.0,102,2024-03-15 08:00:00,4,0
17227,1550.0,111,2024-06-17 07:00:00,0,0
17228,1545.0,77,2024-01-24 16:00:00,2,0
17229,1514.0,12,2024-04-27 10:00:00,5,1
17230,1895.0,52,2024-06-13 20:00:00,3,0
17231,1956.0,81,2024-06-01 13:00:00,5,1
17232,1617.0,22,2024-01-10 16:00:00,2,0
17233,661.0,113,2024-06-17 13:00:00,0,0
17234,1743.0,68,2024-03-06 22:00:00,2,0
17235,1362.0,51,2024-05-20 04:00:00,0,0
17236,661.0,101,2024-01-19 02:00:00,4,0
17237,690.0,39,2024-01-31 20:00:00,2,0
17238,116.0,37,2024-03-08 13:00:00,4,0
17239,1026.0,11,2024-01-12 03:00:00,4,0
17240,2735.0,56,2024-02-22 20:00:00,3,0
17241,1382.0,107,2024-03-05 16:00:00,1,0
17242,1054.0,24,2024-06-13 10:00:00,3,0
17243,91.0,20,2024-03-12 00:00:00,1,0
17244,1768.0,57,2024-03-17 21:00:00,6,1
17245,1754.0,37,2024-06-20 11:00:00,3,0
17246,1756.0,40,2024-02-24 21:00:00,5,1
17247,1092.0,112,2024-04-14 13:00:00,6,1
17248,2569.0,71,2024-02-19 10:00:00,0,0
17249,191.0,98,2024-06-14 05:00:00,4,0
17250,1990.0,18,2024-05-28 20:00:00,1,0
17251,2861.0,63,2024-01-31 23:00:00,2,0
17252,123.0,67,2024-04-28 14:00:00,6,1
17253,132.0,59,2024-04-12 10:00:00,4,0
17254,2425.0,32,2024-04-12 04:00:00,4,0
17255,413.0,81,2024-05-14 05:00:00,1,0
17256,316.0,101,2024-01-06 12:00:00,5,1
17257,38.0,60,2024-02-11 08:00:00,6,1
17258,1937.0,93,2024-04-01 02:00:00,0,0
17259,1052.0,81,2024-05-27 10:00:00,0,0
17260,2146.0,105,2024-01-19 01:00:00,4,0
17261,1740.0,75,2024-04-06 12:00:00,5,1
17262,2305.0,32,2024-03-21 06:00:00,3,0
17263,480.0,53,2024-02-13 20:00:00,1,0
17264,776.0,45,2024-04-13 07:00:00,5,1
17265,2978.0,19,2024-04-13 23:00:00,5,1
17266,2471.0,27,2024-02-05 04:00:00,0,0
17267,1254.0,47,2024-01-11 09:00:00,3,0
17268,373.0,97,2024-05-06 23:00:00,0,0
17269,1259.0,24,2024-03-23 06:00:00,5,1
17270,456.0,75,2024-04-18 05:00:00,3,0
17271,2960.0,95,2024-03-16 19:00:00,5,1
17272,939.0,14,2024-03-11 11:00:00,0,0
17273,2433.0,79,2024-06-21 04:00:00,4,0
17274,1426.0,105,2024-03-01 05:00:00,4,0
17275,2987.0,96,2024-03-24 22:00:00,6,1
17276,593.0,13,2024-06-08 22:00:00,5,1
17277,659.0,76,2024-01-20 06:00:00,5,1
17278,66.0,6,2024-01-24 15:00:00,2,0
17279,1199.0,48,2024-03-06 09:00:00,2,0
17280,975.0,75,2024-03-27 09:00:00,2,0
17281,1698.0,110,2024-05-11 22:00:00,5,1
17282,1969.0,59,2024-03-17 00:00:00,6,1
17283,276.0,72,2024-01-17 13:00:00,2,0
17284,399.0,58,2024-06-12 10:00:00,2,0
17285,552.0,99,2024-05-13 00:00:00,0,0
17286,1736.0,83,2024-01-14 12:00:00,6,1
17287,2800.0,67,2024-01-03 00:00:00,2,0
17288,2980.0,7,2024-06-02 01:00:00,6,1
17289,958.0,15,2024-01-05 14:00:00,4,0
17290,202.0,58,2024-02-15 20:00:00,3,0
17291,2674.0,40,2024-01-12 16:00:00,4,0
17292,1123.0,70,2024-05-14 12:00:00,1,0
17293,1988.0,35,2024-03-03 21:00:00,6,1
17294,1884.0,54,2024-04-01 12:00:00,0,0
17295,1927.0,110,2024-01-09 03:00:00,1,0
17296,623.0,9,2024-02-02 15:00:00,4,0
17297,2577.0,63,2024-05-28 03:00:00,1,0
17298,2721.0,93,2024-05-09 00:00:00,3,0
17299,2067.0,52,2024-06-03 03:00:00,0,0
17300,949.0,66,2024-06-08 23:00:00,5,1
17301,2204.0,66,2024-06-08 14:00:00,5,1
17302,2488.0,8,2024-01-30 13:00:00,1,0
17303,955.0,13,2024-02-08 18:00:00,3,0
17304,1460.0,60,2024-04-12 16:00:00,4,0
17305,968.0,38,2024-01-27 08:00:00,5,1
17306,631.0,59,2024-02-09 22:00:00,4,0
17307,169.0,118,2024-03-14 15:00:00,3,0
17308,2878.0,72,2024-02-04 18:00:00,6,1
17309,2537.0,16,2024-01-27 12:00:00,5,1
17310,2433.0,19,2024-04-02 23:00:00,1,0
17311,2371.0,57,2024-03-16 15:00:00,5,1
17312,216.0,20,2024-06-01 17:00:00,5,1
17313,2523.0,86,2024-02-09 01:00:00,4,0
17314,843.0,107,2024-02-09 20:00:00,4,0
17315,1806.0,82,2024-04-24 23:00:00,2,0
17316,1173.0,13,2024-05-14 10:00:00,1,0
17317,2414.0,112,2024-02-27 04:00:00,1,0
17318,2119.0,24,2024-02-29 11:00:00,3,0
17319,2999.0,63,2024-05-04 08:00:00,5,1
17320,2980.0,74,2024-04-18 07:00:00,3,0
17321,440.0,9,2024-01-12 07:00:00,4,0
17322,449.0,91,2024-05-14 07:00:00,1,0
17323,2981.0,71,2024-01-16 09:00:00,1,0
17324,663.0,50,2024-06-16 19:00:00,6,1
17325,884.0,75,2024-05-31 06:00:00,4,0
17326,874.0,18,2024-02-16 00:00:00,4,0
17327,2073.0,76,2024-03-21 16:00:00,3,0
17328,1789.0,33,2024-05-10 03:00:00,4,0
17329,2885.0,4,2024-02-11 13:00:00,6,1
17330,2326.0,57,2024-02-29 13:00:00,3,0
17331,623.0,6,2024-03-02 05:00:00,5,1
17332,626.0,47,2024-06-13 22:00:00,3,0
17333,515.0,88,2024-04-03 04:00:00,2,0
17334,2489.0,72,2024-02-20 12:00:00,1,0
17335,1977.0,5,2024-06-07 15:00:00,4,0
17336,2719.0,80,2024-05-25 02:00:00,5,1
17337,2618.0,105,2024-03-05 10:00:00,1,0
17338,497.0,40,2024-01-21 10:00:00,6,1
17339,1398.0,88,2024-03-15 10:00:00,4,0
17340,2066.0,78,2024-04-23 13:00:00,1,0
17341,2407.0,12,2024-06-23 12:00:00,6,1
17342,1776.0,14,2024-01-10 10:00:00,2,0
17343,125.0,57,2024-03-15 05:00:00,4,0
17344,1936.0,43,2024-02-07 11:00:00,2,0
17345,2805.0,25,2024-06-28 02:00:00,4,0
17346,1820.0,101,2024-03-22 19:00:00,4,0
17347,581.0,13,2024-02-24 07:00:00,5,1
17348,950.0,117,2024-03-01 19:00:00,4,0
17349,1241.0,93,2024-02-18 22:00:00,6,1
17350,367.0,107,2024-03-17 11:00:00,6,1
17351,893.0,63,2024-03-12 16:00:00,1,0
17352,2333.0,117,2024-03-03 14:00:00,6,1
17353,1206.0,114,2024-02-15 02:00:00,3,0
17354,1133.0,5,2024-02-17 05:00:00,5,1
17355,1778.0,58,2024-04-28 14:00:00,6,1
17356,953.0,11,2024-01-08 01:00:00,0,0
17357,2235.0,105,2024-05-15 21:00:00,2,0
17358,453.0,57,2024-03-22 13:00:00,4,0
17359,695.0,6,2024-04-09 17:00:00,1,0
17360,1962.0,63,2024-02-24 02:00:00,5,1
17361,358.0,32,2024-06-21 16:00:00,4,0
17362,1870.0,9,2024-01-04 03:00:00,3,0
17363,2560.0,90,2024-06-17 23:00:00,0,0
17364,999.0,50,2024-04-12 19:00:00,4,0
17365,2842.0,70,2024-01-13 05:00:00,5,1
17366,2715.0,9,2024-05-09 18:00:00,3,0
17367,2102.0,48,2024-05-02 22:00:00,3,0
17368,28.0,113,2024-01-16 01:00:00,1,0
17369,1370.0,15,2024-01-28 08:00:00,6,1
17370,638.0,33,2024-04-02 12:00:00,1,0
17371,297.0,109,2024-04-05 15:00:00,4,0
17372,842.0,42,2024-02-24 00:00:00,5,1
17373,2960.0,7,2024-01-31 00:00:00,2,0
17374,993.0,66,2024-05-03 07:00:00,4,0
17375,2704.0,29,2024-04-02 03:00:00,1,0
17376,2202.0,11,2024-05-07 15:00:00,1,0
17377,2391.0,105,2024-02-13 02:00:00,1,0
17378,304.0,64,2024-01-18 19:00:00,3,0
17379,2494.0,41,2024-05-21 08:00:00,1,0
17380,2538.0,57,2024-04-20 17:00:00,5,1
17381,2986.0,80,2024-02-23 18:00:00,4,0
17382,2554.0,62,2024-02-03 17:00:00,5,1
17383,832.0,119,2024-01-08 19:00:00,0,0
17384,2302.0,80,2024-02-06 21:00:00,1,0
17385,2196.0,36,2024-02-19 18:00:00,0,0
17386,1254.0,30,2024-02-16 11:00:00,4,0
17387,1849.0,45,2024-06-13 02:00:00,3,0
17388,147.0,50,2024-06-20 15:00:00,3,0
17389,2127.0,58,2024-03-23 14:00:00,5,1
17390,1004.0,107,2024-02-15 11:00:00,3,0
17391,439.0,18,2024-02-13 07:00:00,1,0
17392,336.0,79,2024-01-07 07:00:00,6,1
17393,2186.0,105,2024-02-05 23:00:00,0,0
17394,1298.0,51,2024-05-31 23:00:00,4,0
17395,1670.0,62,2024-05-11 23:00:00,5,1
17396,1311.0,87,2024-05-19 16:00:00,6,1
17397,1850.0,73,2024-01-28 23:00:00,6,1
17398,2710.0,29,2024-02-01 12:00:00,3,0
17399,1535.0,61,2024-01-11 03:00:00,3,0
17400,858.0,27,2024-04-18 06:00:00,3,0
17401,395.0,32,2024-01-22 00:00:00,0,0
17402,1764.0,71,2024-04-03 20:00:00,2,0
17403,2256.0,117,2024-06-18 17:00:00,1,0
17404,2619.0,102,2024-05-31 16:00:00,4,0
17405,1066.0,5,2024-06-14 21:00:00,4,0
17406,2872.0,18,2024-02-28 02:00:00,2,0
17407,669.0,93,2024-03-12 03:00:00,1,0
17408,779.0,88,2024-01-18 16:00:00,3,0
17409,2701.0,83,2024-01-31 01:00:00,2,0
17410,2887.0,111,2024-04-26 23:00:00,4,0
17411,1819.0,9,2024-01-08 14:00:00,0,0
17412,1829.0,72,2024-01-29 03:00:00,0,0
17413,1158.0,73,2024-06-18 21:00:00,1,0
17414,27.0,94,2024-04-26 23:00:00,4,0
17415,610.0,54,2024-06-06 21:00:00,3,0
17416,761.0,91,2024-04-08 08:00:00,0,0
17417,2113.0,22,2024-03-05 11:00:00,1,0
17418,926.0,87,2024-05-25 00:00:00,5,1
17419,2992.0,3,2024-04-07 20:00:00,6,1
17420,2031.0,99,2024-06-07 06:00:00,4,0
17421,360.0,13,2024-06-14 08:00:00,4,0
17422,2636.0,80,2024-01-03 06:00:00,2,0
17423,2181.0,102,2024-03-14 13:00:00,3,0
17424,702.0,62,2024-03-08 05:00:00,4,0
17425,2130.0,107,2024-03-21 21:00:00,3,0
17426,498.0,40,2024-05-29 05:00:00,2,0
17427,2994.0,64,2024-05-16 02:00:00,3,0
17428,1527.0,94,2024-03-09 16:00:00,5,1
17429,981.0,33,2024-01-29 06:00:00,0,0
17430,2334.0,42,2024-03-18 23:00:00,0,0
17431,604.0,94,2024-06-25 23:00:00,1,0
17432,2092.0,58,2024-05-07 05:00:00,1,0
17433,1306.0,112,2024-02-18 10:00:00,6,1
17434,964.0,14,2024-06-16 16:00:00,6,1
17435,1243.0,108,2024-01-28 08:00:00,6,1
17436,1450.0,118,2024-05-28 03:00:00,1,0
17437,1162.0,92,2024-01-14 16:00:00,6,1
17438,1812.0,58,2024-04-14 12:00:00,6,1
17439,2550.0,63,2024-03-19 23:00:00,1,0
17440,1304.0,13,2024-06-28 01:00:00,4,0
17441,200.0,89,2024-03-03 01:00:00,6,1
17442,1921.0,91,2024-06-03 18:00:00,0,0
17443,1099.0,108,2024-04-16 14:00:00,1,0
17444,890.0,64,2024-01-05 18:00:00,4,0
17445,2384.0,115,2024-01-09 09:00:00,1,0
17446,2686.0,67,2024-06-01 09:00:00,5,1
17447,2768.0,59,2024-06-05 18:00:00,2,0
17448,2863.0,30,2024-02-24 02:00:00,5,1
17449,1157.0,9,2024-03-23 23:00:00,5,1
17450,2561.0,93,2024-03-26 23:00:00,1,0
17451,1145.0,46,2024-05-27 04:00:00,0,0
17452,961.0,23,2024-02-20 02:00:00,1,0
17453,2914.0,90,2024-02-25 17:00:00,6,1
17454,200.0,19,2024-03-27 23:00:00,2,0
17455,2507.0,12,2024-04-30 14:00:00,1,0
17456,646.0,2,2024-03-30 12:00:00,5,1
17457,935.0,67,2024-01-13 17:00:00,5,1
17458,2011.0,78,2024-04-09 12:00:00,1,0
17459,1032.0,80,2024-01-28 16:00:00,6,1
17460,2451.0,29,2024-01-04 00:00:00,3,0
